1.469531250000000000e+02,4.375000000000000000e+00,-6.405000000000000249e+00,-4.445000000000000284e+00,9.813924000000000536e-01,1.043148312000000111e+01,-1.527142320000000275e+00,1.050000000000000044e+00,2.100000000000000200e-01,-1.575000000000000178e+00,4.308552000000000215e-02,7.180920000000000358e-02,9.943180560000001833e+00
1.469531250000000000e+02,3.955000000000000515e+00,-5.110000000000000320e+00,-3.745000000000000551e+00,9.909669600000000633e-01,1.054637784000000167e+01,-1.589376960000000283e+00,4.550000000000000711e-01,7.000000000000000666e-01,-1.260000000000000231e+00,-6.702192000000001260e-02,1.244692800000000155e-01,9.871371360000001260e+00
1.469531250000000000e+02,4.585000000000000853e+00,-6.650000000000000355e+00,-5.285000000000000142e+00,9.478814400000000751e-01,1.060861248000000145e+01,-1.579802400000000162e+00,7.000000000000000666e-01,4.900000000000000466e-01,-2.205000000000000071e+00,-5.744736000000000287e-02,4.787280000000000701e-02,9.880945920000000271e+00
1.469531250000000000e+02,4.690000000000000391e+00,-7.385000000000000675e+00,-5.040000000000000924e+00,9.000086400000001374e-01,1.064691072000000105e+01,-1.594164240000000232e+00,2.100000000000000200e-01,5.250000000000000222e-01,-1.190000000000000169e+00,6.223464000000000773e-02,5.266008000000000494e-02,9.991053360000000438e+00
1.470410156250000000e+02,4.130000000000000782e+00,-5.880000000000000782e+00,-4.620000000000000107e+00,8.856468000000000673e-01,1.065169800000000144e+01,-1.622887920000000150e+00,9.100000000000001421e-01,2.100000000000000200e-01,-2.030000000000000249e+00,4.308552000000000215e-02,9.095832000000000916e-02,9.938393280000001440e+00
1.469531250000000000e+02,3.360000000000000320e+00,-4.760000000000000675e+00,-3.850000000000000533e+00,9.861796800000001140e-01,1.055116512000000029e+01,-1.680335280000000209e+00,2.100000000000000200e-01,3.850000000000000089e-01,-9.800000000000000933e-01,4.308552000000000215e-02,1.436184000000000072e-02,1.001020248000000024e+01
1.469531250000000000e+02,2.905000000000000249e+00,-4.095000000000000639e+00,-3.605000000000000426e+00,9.287323200000000556e-01,1.064691072000000105e+01,-1.670760720000000088e+00,1.050000000000000044e+00,2.100000000000000200e-01,-1.855000000000000204e+00,2.393640000000000351e-02,1.005328800000000050e-01,9.924031440000000259e+00
1.469531250000000000e+02,3.150000000000000355e+00,-4.900000000000000355e+00,-3.710000000000000409e+00,8.473485600000001394e-01,1.060382520000000106e+01,-1.517567760000000154e+00,5.950000000000000844e-01,0.000000000000000000e+00,-1.575000000000000178e+00,1.436184000000000072e-02,1.101074400000000147e-01,9.799562160000000688e+00
1.469531250000000000e+02,3.640000000000000568e+00,-5.635000000000000675e+00,-4.165000000000000036e+00,8.856468000000000673e-01,1.071871992000000162e+01,-1.598951520000000182e+00,1.015000000000000124e+00,2.100000000000000200e-01,-1.365000000000000213e+00,-5.266008000000000494e-02,1.101074400000000147e-01,9.876158640000001654e+00
1.470410156250000000e+02,4.620000000000000107e+00,-6.055000000000000604e+00,-4.725000000000000533e+00,9.670305600000000945e-01,1.068520896000000064e+01,-1.646824320000000119e+00,8.050000000000000488e-01,1.400000000000000133e-01,-1.750000000000000222e+00,-5.266008000000000494e-02,1.005328800000000050e-01,9.914456880000001249e+00
1.470410156250000000e+02,4.165000000000000036e+00,-6.580000000000000959e+00,-5.285000000000000142e+00,9.718178400000001549e-01,1.060382520000000106e+01,-1.560653280000000143e+00,2.450000000000000233e-01,8.050000000000000488e-01,-8.400000000000000799e-01,-7.659648000000000845e-02,3.829824000000000422e-02,9.943180560000001833e+00
1.470410156250000000e+02,4.025000000000000355e+00,-6.020000000000000462e+00,-4.585000000000000853e+00,8.904340800000001277e-01,1.065648528000000184e+01,-1.627675200000000100e+00,7.700000000000000178e-01,-3.500000000000000333e-02,-2.030000000000000249e+00,-5.744736000000000287e-02,0.000000000000000000e+00,9.933606000000001046e+00
1.470410156250000000e+02,3.325000000000000178e+00,-4.970000000000000639e+00,-4.410000000000000142e+00,8.712849600000001082e-01,1.066605984000000085e+01,-1.665973440000000139e+00,7.350000000000000977e-01,7.350000000000000977e-01,-4.200000000000000400e-01,-1.005328800000000050e-01,-2.393640000000000351e-02,9.900095040000001845e+00
1.469531250000000000e+02,2.730000000000000426e+00,-3.850000000000000533e+00,-3.640000000000000568e+00,9.526687200000001354e-01,1.054637784000000167e+01,-1.685122560000000158e+00,9.450000000000000622e-01,-1.050000000000000100e-01,-1.995000000000000107e+00,-4.787280000000000528e-03,5.266008000000000494e-02,9.971904240000000641e+00
1.469531250000000000e+02,3.185000000000000497e+00,-4.900000000000000355e+00,-4.480000000000000426e+00,9.383068800000000653e-01,1.051286688000000069e+01,-1.699484400000000228e+00,3.150000000000000577e-01,8.050000000000000488e-01,-1.365000000000000213e+00,-1.101074400000000147e-01,-4.308552000000000215e-02,9.890520480000001058e+00
1.469531250000000000e+02,3.605000000000000426e+00,-5.635000000000000675e+00,-4.865000000000000213e+00,9.766051200000001042e-01,1.058946336000000166e+01,-1.685122560000000158e+00,9.100000000000001421e-01,2.450000000000000233e-01,-1.540000000000000036e+00,-5.744736000000000287e-02,6.702192000000001260e-02,9.866584080000000867e+00
1.469531250000000000e+02,3.745000000000000551e+00,-6.825000000000001066e+00,-5.250000000000000888e+00,8.377740000000001297e-01,1.056552696000000147e+01,-1.608526080000000080e+00,5.950000000000000844e-01,4.550000000000000711e-01,-1.820000000000000284e+00,-5.744736000000000287e-02,8.617104000000000430e-02,9.904882320000000462e+00
1.469531250000000000e+02,3.150000000000000355e+00,-5.775000000000000355e+00,-4.935000000000000497e+00,8.138376000000000499e-01,1.054159056000000128e+01,-1.646824320000000119e+00,5.250000000000000222e-01,5.600000000000000533e-01,-1.015000000000000124e+00,-3.829824000000000422e-02,0.000000000000000000e+00,9.976691520000001034e+00
1.469531250000000000e+02,3.955000000000000515e+00,-6.580000000000000959e+00,-4.865000000000000213e+00,8.856468000000000673e-01,1.053680328000000088e+01,-1.756931760000000287e+00,6.650000000000000355e-01,6.300000000000001155e-01,-2.205000000000000071e+00,-2.872368000000000143e-02,3.829824000000000422e-02,9.981478800000001428e+00
1.470410156250000000e+02,3.955000000000000515e+00,-6.580000000000000959e+00,-4.865000000000000213e+00,9.000086400000001374e-01,1.053201600000000049e+01,-1.665973440000000139e+00,7.700000000000000178e-01,6.300000000000001155e-01,-8.750000000000001110e-01,2.393640000000000351e-02,1.484056800000000120e-01,9.924031440000000259e+00
1.470410156250000000e+02,3.150000000000000355e+00,-4.935000000000000497e+00,-4.690000000000000391e+00,9.000086400000001374e-01,1.046499408000000031e+01,-1.656398880000000240e+00,2.100000000000000200e-01,7.700000000000000178e-01,-1.855000000000000204e+00,8.617104000000000430e-02,1.053201600000000099e-01,9.981478800000001428e+00
1.469531250000000000e+02,2.660000000000000142e+00,-3.430000000000000160e+00,-3.115000000000000213e+00,8.234121600000000596e-01,1.035009936000000152e+01,-1.613313360000000252e+00,-3.500000000000000333e-02,1.120000000000000107e+00,-1.085000000000000187e+00,4.787280000000000701e-02,1.914912000000000211e-02,9.919244160000001642e+00
1.470410156250000000e+02,2.940000000000000391e+00,-3.885000000000000231e+00,-4.200000000000000178e+00,8.425612800000000790e-01,1.035967392000000054e+01,-1.613313360000000252e+00,-1.050000000000000100e-01,7.350000000000000977e-01,-1.505000000000000115e+00,-2.393640000000000351e-02,1.005328800000000050e-01,9.924031440000000259e+00
1.470410156250000000e+02,3.430000000000000160e+00,-6.475000000000000533e+00,-5.215000000000000746e+00,9.478814400000000751e-01,1.032137568000000094e+01,-1.646824320000000119e+00,8.050000000000000488e-01,7.000000000000000666e-01,-1.295000000000000151e+00,-8.138376000000001331e-02,4.308552000000000215e-02,9.919244160000001642e+00
1.469531250000000000e+02,3.640000000000000568e+00,-6.160000000000000142e+00,-4.620000000000000107e+00,1.038839760000000112e+00,1.020169368000000176e+01,-1.536716880000000174e+00,0.000000000000000000e+00,5.950000000000000844e-01,-1.120000000000000107e+00,-9.574560000000001056e-03,2.872368000000000143e-02,9.971904240000000641e+00
1.469531250000000000e+02,2.800000000000000266e+00,-4.655000000000000249e+00,-4.865000000000000213e+00,9.335196000000001160e-01,1.020169368000000176e+01,-1.503205920000000084e+00,1.015000000000000124e+00,7.700000000000000178e-01,-1.680000000000000160e+00,4.787280000000000701e-02,-1.914912000000000211e-02,9.952755120000000844e+00
1.469531250000000000e+02,3.010000000000000231e+00,-4.375000000000000000e+00,-3.675000000000000266e+00,9.239450400000001062e-01,1.014424632000000059e+01,-1.498418640000000135e+00,3.850000000000000089e-01,1.750000000000000167e-01,-1.155000000000000027e+00,8.617104000000000430e-02,4.787280000000000701e-02,9.957542400000001237e+00
1.469531250000000000e+02,2.450000000000000178e+00,-3.220000000000000195e+00,-3.220000000000000195e+00,8.569231200000001492e-01,1.007722440000000041e+01,-1.440971280000000077e+00,7.700000000000000178e-01,8.050000000000000488e-01,-2.240000000000000213e+00,-4.787280000000000528e-03,8.138376000000001331e-02,9.967116960000000248e+00
1.470410156250000000e+02,3.150000000000000355e+00,-4.690000000000000391e+00,-3.955000000000000515e+00,8.569231200000001492e-01,1.007722440000000041e+01,-1.493631360000000186e+00,3.850000000000000089e-01,7.000000000000000666e-02,-9.800000000000000933e-01,9.574560000000001056e-03,1.053201600000000099e-01,9.938393280000001440e+00
