1.713867187500000000e+02,5.565000000000000391e+00,-4.585000000000000853e+00,2.380000000000000338e+00,2.273958000000000368e+00,9.071895600000001281e+00,-1.579802400000000162e+00,7.000000000000000666e-01,3.500000000000000333e-01,-1.505000000000000115e+00,-1.148947200000000057e-01,1.914912000000000211e-02,9.928818720000000653e+00
1.713867187500000000e+02,5.775000000000000355e+00,-6.545000000000000817e+00,1.715000000000000080e+00,2.321830800000000306e+00,9.091044720000001078e+00,-1.704271680000000178e+00,3.850000000000000089e-01,7.000000000000000666e-01,-1.820000000000000284e+00,-2.393640000000000351e-02,7.180920000000000358e-02,9.890520480000001058e+00
1.713867187500000000e+02,5.215000000000000746e+00,-7.665000000000000924e+00,9.800000000000000933e-01,2.206936080000000189e+00,9.024022800000000899e+00,-1.670760720000000088e+00,3.850000000000000089e-01,7.000000000000000666e-01,-1.820000000000000284e+00,-6.223464000000000773e-02,1.005328800000000050e-01,9.890520480000001058e+00
1.713867187500000000e+02,4.270000000000000462e+00,-4.795000000000000817e+00,2.730000000000000426e+00,2.240447040000000278e+00,9.086257440000000685e+00,-1.646824320000000119e+00,5.250000000000000222e-01,7.350000000000000977e-01,-1.190000000000000169e+00,-4.787280000000000701e-02,1.340438400000000252e-01,9.895307760000001451e+00
1.713867187500000000e+02,3.675000000000000266e+00,-7.000000000000000888e+00,1.645000000000000240e+00,2.149488720000000352e+00,8.985724560000001304e+00,-1.704271680000000178e+00,6.300000000000001155e-01,7.350000000000000977e-01,-2.170000000000000373e+00,-4.787280000000000528e-03,6.223464000000000773e-02,9.895307760000001451e+00
1.713867187500000000e+02,4.725000000000000533e+00,-8.575000000000001066e+00,1.365000000000000213e+00,2.048955840000000084e+00,8.942639040000001316e+00,-1.699484400000000228e+00,7.000000000000000666e-01,1.050000000000000044e+00,-1.400000000000000133e+00,-9.574560000000001403e-02,1.914912000000000211e-02,9.857009520000001856e+00
1.713867187500000000e+02,3.850000000000000533e+00,-8.435000000000000497e+00,1.645000000000000240e+00,1.967572080000000279e+00,9.014448240000000112e+00,-1.718633520000000248e+00,3.500000000000000333e-01,7.000000000000000666e-01,-1.505000000000000115e+00,-9.574560000000001403e-02,1.914912000000000211e-02,9.847434960000001070e+00
1.713867187500000000e+02,3.535000000000000142e+00,-8.225000000000001421e+00,1.330000000000000071e+00,1.881401040000000302e+00,8.947426320000001709e+00,-1.594164240000000232e+00,4.900000000000000466e-01,8.750000000000001110e-01,-1.330000000000000071e+00,-7.180920000000000358e-02,4.308552000000000215e-02,9.957542400000001237e+00
1.713867187500000000e+02,2.835000000000000409e+00,-7.665000000000000924e+00,2.205000000000000071e+00,1.771293600000000135e+00,9.086257440000000685e+00,-1.579802400000000162e+00,4.200000000000000400e-01,7.000000000000000666e-01,-1.540000000000000036e+00,-7.180920000000000358e-02,5.266008000000000494e-02,9.914456880000001249e+00
1.713867187500000000e+02,3.045000000000000373e+00,-9.065000000000001279e+00,1.120000000000000107e+00,1.675548000000000259e+00,9.000086400000000708e+00,-1.675548000000000259e+00,6.650000000000000355e-01,6.300000000000001155e-01,-1.925000000000000266e+00,-2.393640000000000351e-02,1.196820000000000106e-01,9.895307760000001451e+00
1.713867187500000000e+02,4.445000000000000284e+00,-1.022000000000000064e+01,4.550000000000000711e-01,1.598951520000000182e+00,8.971362720000000124e+00,-1.689909840000000107e+00,7.000000000000000666e-01,6.300000000000001155e-01,-1.295000000000000151e+00,7.180920000000000358e-02,5.266008000000000494e-02,9.895307760000001451e+00
1.713867187500000000e+02,2.485000000000000320e+00,-9.765000000000000568e+00,4.200000000000000400e-01,1.474482240000000166e+00,9.038384640000000303e+00,-1.589376960000000283e+00,6.650000000000000355e-01,7.000000000000000666e-01,-1.435000000000000053e+00,-4.787280000000000528e-03,7.180920000000000358e-02,9.924031440000000259e+00
1.713867187500000000e+02,3.640000000000000568e+00,-9.485000000000001208e+00,1.155000000000000027e+00,1.393098480000000139e+00,9.062321040000000494e+00,-1.565440560000000092e+00,5.250000000000000222e-01,4.900000000000000466e-01,-1.400000000000000133e+00,-1.914912000000000211e-02,1.914912000000000211e-02,9.885733200000000664e+00
1.713867187500000000e+02,1.295000000000000151e+00,-9.100000000000001421e+00,9.800000000000000933e-01,1.244692800000000155e+00,9.038384640000000303e+00,-1.618100640000000201e+00,8.400000000000000799e-01,5.600000000000000533e-01,-1.645000000000000240e+00,-4.787280000000000701e-02,4.787280000000000701e-02,9.952755120000000844e+00
1.713867187500000000e+02,2.870000000000000107e+00,-1.036000000000000121e+01,4.200000000000000400e-01,1.254267360000000053e+00,8.904340800000001721e+00,-1.522355040000000104e+00,4.200000000000000400e-01,9.800000000000000933e-01,-1.610000000000000098e+00,-9.574560000000001403e-02,4.787280000000000701e-02,9.900095040000001845e+00
1.713867187500000000e+02,1.890000000000000124e+00,-1.046500000000000163e+01,6.300000000000001155e-01,1.230330960000000085e+00,8.976150000000000517e+00,-1.536716880000000174e+00,4.200000000000000400e-01,8.750000000000001110e-01,-1.330000000000000071e+00,-3.829824000000000422e-02,1.053201600000000099e-01,9.809136720000001475e+00
1.713867187500000000e+02,2.905000000000000249e+00,-1.074500000000000099e+01,-3.500000000000000333e-02,1.062776160000000081e+00,8.952213600000000326e+00,-1.536716880000000174e+00,4.550000000000000711e-01,9.450000000000000622e-01,-1.855000000000000204e+00,-6.223464000000000773e-02,7.180920000000000358e-02,9.919244160000001642e+00
1.714746093750000000e+02,1.505000000000000115e+00,-1.099000000000000021e+01,1.050000000000000100e-01,8.760722400000000576e-01,9.043171920000000696e+00,-1.551078720000000244e+00,4.900000000000000466e-01,8.050000000000000488e-01,-1.190000000000000169e+00,6.223464000000000773e-02,4.308552000000000215e-02,9.876158640000001654e+00
1.713867187500000000e+02,1.645000000000000240e+00,-9.975000000000001421e+00,3.850000000000000089e-01,9.191577600000000459e-01,8.894766240000000934e+00,-1.426609440000000228e+00,4.200000000000000400e-01,7.000000000000000666e-01,-1.645000000000000240e+00,6.223464000000000773e-02,8.138376000000001331e-02,9.909669600000000855e+00
1.713867187500000000e+02,1.540000000000000036e+00,-1.018500000000000050e+01,5.600000000000000533e-01,7.994757600000000908e-01,8.918702640000001125e+00,-1.402673040000000260e+00,6.300000000000001155e-01,8.400000000000000799e-01,-1.050000000000000044e+00,1.101074400000000147e-01,4.308552000000000215e-02,9.938393280000001440e+00
1.712988281250000000e+02,7.700000000000000178e-01,-9.765000000000000568e+00,3.500000000000000333e-01,6.893683200000000344e-01,8.846893440000000552e+00,-1.460120400000000096e+00,4.550000000000000711e-01,9.450000000000000622e-01,-1.435000000000000053e+00,2.393640000000000351e-02,1.436184000000000072e-02,9.909669600000000855e+00
1.713867187500000000e+02,1.750000000000000222e+00,-1.015000000000000036e+01,-1.750000000000000167e-01,6.079845600000001182e-01,8.889978960000000541e+00,-1.388311200000000190e+00,8.050000000000000488e-01,4.200000000000000400e-01,-1.715000000000000080e+00,9.095832000000000916e-02,6.223464000000000773e-02,9.909669600000000855e+00
1.713867187500000000e+02,4.550000000000000711e-01,-1.053500000000000014e+01,-4.900000000000000466e-01,6.031972800000000579e-01,8.846893440000000552e+00,-1.373949360000000119e+00,1.050000000000000100e-01,9.100000000000001421e-01,-1.540000000000000036e+00,1.148947200000000057e-01,7.659648000000000845e-02,9.914456880000001249e+00
1.713867187500000000e+02,1.680000000000000160e+00,-1.148000000000000043e+01,-8.750000000000001110e-01,4.595788800000000229e-01,8.846893440000000552e+00,-1.445758560000000248e+00,9.100000000000001421e-01,5.950000000000000844e-01,-1.995000000000000107e+00,-4.308552000000000215e-02,1.579802400000000218e-01,9.895307760000001451e+00
1.713867187500000000e+02,7.700000000000000178e-01,-1.060500000000000043e+01,-7.000000000000000666e-01,3.542587200000000269e-01,8.760722400000000576e+00,-1.383523920000000240e+00,-3.500000000000000333e-02,7.350000000000000977e-01,-1.470000000000000195e+00,-7.180920000000000358e-02,3.351096000000000630e-02,9.943180560000001833e+00
1.714746093750000000e+02,-2.100000000000000200e-01,-8.435000000000000497e+00,5.600000000000000533e-01,2.202148800000000295e-01,8.789446080000001160e+00,-1.278203760000000244e+00,6.300000000000001155e-01,1.750000000000000167e-01,-1.890000000000000124e+00,-3.829824000000000422e-02,1.148947200000000057e-01,9.866584080000000867e+00
1.713867187500000000e+02,-5.250000000000000222e-01,-7.105000000000000426e+00,1.225000000000000089e+00,2.585131200000000407e-01,8.866042560000000350e+00,-1.282991040000000194e+00,4.200000000000000400e-01,6.650000000000000355e-01,-1.260000000000000231e+00,5.266008000000000494e-02,5.266008000000000494e-02,9.837860400000000283e+00
1.713867187500000000e+02,-2.100000000000000200e-01,-9.240000000000000213e+00,-1.750000000000000167e-01,1.340438400000000252e-01,8.933064480000000529e+00,-1.187245440000000096e+00,6.650000000000000355e-01,5.250000000000000222e-01,-1.890000000000000124e+00,3.829824000000000422e-02,9.574560000000001403e-02,9.780413040000000890e+00
1.713867187500000000e+02,7.000000000000000666e-02,-8.995000000000000995e+00,0.000000000000000000e+00,8.138376000000001331e-02,8.842106160000000159e+00,-1.187245440000000096e+00,8.750000000000001110e-01,3.850000000000000089e-01,-1.015000000000000124e+00,4.787280000000000701e-02,1.436184000000000072e-01,9.847434960000001070e+00
1.713867187500000000e+02,4.200000000000000400e-01,-1.001000000000000156e+01,-1.015000000000000124e+00,-3.829824000000000422e-02,8.894766240000000934e+00,-1.273416480000000073e+00,4.550000000000000711e-01,8.750000000000001110e-01,-1.260000000000000231e+00,1.436184000000000072e-02,9.095832000000000916e-02,9.794774880000000294e+00
1.713867187500000000e+02,5.600000000000000533e-01,-9.345000000000000639e+00,-8.400000000000000799e-01,-1.579802400000000218e-01,8.813382480000001351e+00,-1.306927440000000162e+00,5.950000000000000844e-01,5.950000000000000844e-01,-1.820000000000000284e+00,-2.872368000000000143e-02,1.053201600000000099e-01,9.871371360000001260e+00
1.713867187500000000e+02,-6.300000000000001155e-01,-8.575000000000001066e+00,-6.650000000000000355e-01,-1.914912000000000281e-01,8.866042560000000350e+00,-1.278203760000000244e+00,4.900000000000000466e-01,6.300000000000001155e-01,-1.435000000000000053e+00,-4.787280000000000701e-02,1.723420800000000086e-01,9.909669600000000855e+00
