1.739355468750000000e+02,1.823500000000000298e+01,3.815000000000000391e+00,1.270850000000000080e+02,-4.308552000000000215e-02,-9.186790320000001842e+00,1.479269520000000249e+01,1.050000000000000100e-01,1.610000000000000098e+00,-5.600000000000000533e-01,7.755393600000001220e-01,-1.493631360000000186e+00,8.535720240000001624e+00
1.758691406250000000e+02,4.305000000000000604e+00,-6.195000000000000284e+00,1.177400000000000091e+02,-5.266008000000000910e-01,-1.012988448000000119e+01,1.561132008000000226e+01,-5.950000000000000844e-01,1.365000000000000213e+00,-5.600000000000000533e-01,6.031972800000000579e-01,-1.235118240000000034e+00,9.440516160000001378e+00
1.770117187500000000e+02,-9.205000000000000071e+00,-1.211000000000000121e+01,1.032150000000000034e+02,-7.238367360000000694e+00,-8.511783840000001433e+00,1.220756400000000141e+01,-4.550000000000000711e-01,1.925000000000000266e+00,-1.015000000000000124e+00,1.436184000000000072e-01,-1.388311200000000190e+00,1.051286688000000069e+01
1.774511718750000000e+02,-1.494500000000000206e+01,-2.201500000000000057e+01,9.639000000000001478e+01,-8.775084240000001756e+00,-1.171447416000000175e+01,1.561610736000000088e+01,-5.250000000000000222e-01,1.400000000000000133e+00,-1.435000000000000053e+00,-1.627675200000000266e-01,-1.311714720000000112e+00,1.051286688000000069e+01
1.772753906250000000e+02,-2.495500000000000185e+01,-2.933000000000000185e+01,8.526000000000000512e+01,-1.270065384000000108e+01,-8.277207120000001694e+00,1.469694960000000172e+01,-7.000000000000000666e-01,2.065000000000000391e+00,-1.435000000000000053e+00,-1.053201600000000099e-01,-1.244692800000000155e+00,1.210224384000000164e+01
1.765722656250000000e+02,-4.455500000000000682e+01,-3.090500000000000469e+01,6.856500000000001194e+01,-1.350970416000000185e+01,-1.962784800000000107e+00,1.161872856000000098e+01,4.550000000000000711e-01,1.260000000000000231e+00,-1.855000000000000204e+00,-4.787280000000000701e-02,-1.053201600000000182e+00,1.189639080000000071e+01
1.754296875000000000e+02,-4.781000000000000227e+01,-4.063500000000000512e+01,5.929000000000000625e+01,-1.448152200000000178e+01,2.790984240000000227e+00,1.191553992000000051e+01,-7.000000000000000666e-02,1.610000000000000098e+00,-2.345000000000000195e+00,-1.579802400000000218e-01,-7.611775200000000519e-01,1.111127688000000191e+01
1.741992187500000000e+02,-5.054000000000000625e+01,-5.050500000000000256e+01,3.405499999999999972e+01,-1.911560904000000249e+01,2.953751760000000282e+00,1.232245872000000197e+01,1.260000000000000231e+00,8.400000000000000799e-01,-1.820000000000000284e+00,-1.579802400000000218e-01,-7.611775200000000519e-01,1.111127688000000191e+01
1.727050781250000000e+02,-6.457500000000000284e+01,-5.029500000000000171e+01,2.257500000000000284e+01,-1.985763744000000131e+01,9.191577600000000459e-01,1.291129416000000063e+01,3.500000000000000333e-01,1.400000000000000133e+00,-2.345000000000000195e+00,-7.468156800000000928e-01,-6.462828000000000461e-01,1.029265200000000036e+01
1.712109375000000000e+02,-5.908000000000000540e+01,-5.544000000000000483e+01,1.855000000000000204e+00,-2.253372696000000275e+01,1.833528240000000142e+00,1.100116944000000174e+01,1.435000000000000053e+00,1.015000000000000124e+00,-2.275000000000000355e+00,-7.468156800000000928e-01,-4.500043200000000687e-01,9.991053360000000438e+00
